Enter Input Clock in MHZ
Enable boundary check? (y/n)
P	M	N	CLK
8 	 16 	 396 	 49.5 MHZ
8 	 16 	 397 	 49.625 MHZ
8 	 16 	 398 	 49.75 MHZ
8 	 16 	 399 	 49.875 MHZ
8 	 16 	 400 	 50.0 MHZ
8 	 16 	 401 	 50.125 MHZ
8 	 16 	 402 	 50.25 MHZ
8 	 16 	 403 	 50.375 MHZ
8 	 16 	 404 	 50.5 MHZ
8 	 16 	 405 	 50.625 MHZ
8 	 16 	 406 	 50.75 MHZ
8 	 16 	 407 	 50.875 MHZ
8 	 16 	 408 	 51.0 MHZ
8 	 16 	 409 	 51.125 MHZ
8 	 16 	 410 	 51.25 MHZ
8 	 16 	 411 	 51.375 MHZ
8 	 16 	 412 	 51.5 MHZ
8 	 16 	 413 	 51.625 MHZ
8 	 16 	 414 	 51.75 MHZ
8 	 16 	 415 	 51.875 MHZ
8 	 16 	 416 	 52.0 MHZ
8 	 16 	 417 	 52.125 MHZ
8 	 16 	 418 	 52.25 MHZ
8 	 16 	 419 	 52.375 MHZ
8 	 16 	 420 	 52.5 MHZ
8 	 16 	 421 	 52.625 MHZ
8 	 16 	 422 	 52.75 MHZ
8 	 16 	 423 	 52.875 MHZ
8 	 16 	 424 	 53.0 MHZ
8 	 16 	 425 	 53.125 MHZ
8 	 16 	 426 	 53.25 MHZ
8 	 16 	 427 	 53.375 MHZ
8 	 16 	 428 	 53.5 MHZ
8 	 16 	 429 	 53.625 MHZ
8 	 16 	 430 	 53.75 MHZ
8 	 16 	 431 	 53.875 MHZ
8 	 16 	 432 	 54.0 MHZ
